"cod identificare fiscala"	"denumire"	"obligatii principale la bugetul de stat"	"obligatii accesorii la bugetul de stat"	"obligatii contestate la bugetul de stat"	"obligatii principale la bugetul asigurarilor sociale"	"obligatii accesorii la bugetul asigurarilor sociale"	"obligatii contesate la bugetul asigurarilor sociale"	"obligatii principale la bugetul asigurarilor de somaj"	"obligatii accesorii la bugetul asigurarilor de somaj"	"obligatii contestate la bugetul asigurarilor de somaj"	"obligatii principale la bugetul de sanatate"	"obligatii accesorii la bugetul de sanatate"	"obligatii contestate la bugetul de sanatate"
"9567212"	"MARYTRANS SRL"	"263921"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11447650"	"SOCIAL MARKETING SOLUTIONS SRL"	"116015"	"0"	"0"	"28966"	"0"	"0"	"1341"	"0"	"0"	"12680"	"0"	"0"
"11455822"	"CINELABS SRL"	"558708"	"277175"	"0"	"346008"	"0"	"0"	"16002"	"0"	"0"	"148509"	"0"	"0"
"11462102"	"DEKO RAME SRL"	"85032"	"6256"	"0"	"214578"	"3280"	"0"	"8141"	"148"	"0"	"86897"	"1251"	"0"
"11466740"	"TROTTER RESTAURANT S.R.L."	"35888"	"21579"	"0"	"155974"	"10899"	"0"	"10109"	"479"	"0"	"78659"	"3758"	"0"
"10056610"	"PLAST TECHNIK S.R.L."	"78822"	"0"	"0"	"24616"	"0"	"0"	"1128"	"0"	"0"	"9818"	"0"	"0"
"9598049"	"VDL - ROTECH S.R.L."	"51665"	"0"	"0"	"63025"	"0"	"0"	"2983"	"0"	"0"	"25679"	"0"	"0"
"10550141"	"GIFTRANS S.R.L."	"143769"	"2206"	"0"	"29207"	"244"	"0"	"1394"	"12"	"0"	"12511"	"103"	"0"
"10558030"	"PAICU & SONS CONSULTING S.R.L."	"105353"	"0"	"0"	"7093"	"0"	"0"	"0"	"0"	"0"	"2334"	"0"	"0"
"10980670"	"DRUMURI BIHOR SA"	"1168154"	"629587"	"1273721"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10077532"	"DRUCKFARBEN ROMANIA SRL"	"267925"	"4890"	"0"	"72964"	"9923"	"0"	"3167"	"383"	"0"	"30979"	"3921"	"0"
"10081495"	"FIL-CONSTRUCT SRL"	"1158828"	"376"	"0"	"241766"	"128"	"0"	"11179"	"5"	"0"	"97299"	"51"	"0"
"10094401"	"PAINICH TRANS SRL"	"49363"	"0"	"0"	"9408"	"0"	"0"	"438"	"0"	"0"	"4097"	"0"	"0"
"10103860"	"TOLPOST SRL"	"29148"	"0"	"0"	"86430"	"0"	"0"	"3707"	"0"	"0"	"31174"	"0"	"0"
"10569357"	"HELIOS - PROFESSIONAL LIGHTING SYSTEMS ( HELIOS - P.L.S. ) SRL"	"56479"	"472"	"0"	"0"	"45"	"0"	"0"	"1"	"0"	"0"	"20"	"0"
"10582100"	"CURITIBA S.R.L."	"165331"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11015244"	"LINIILE CONTINENTALE DE TRANSPORT - LCT SRL"	"75798"	"0"	"0"	"26200"	"0"	"0"	"1222"	"0"	"0"	"11409"	"0"	"0"
"10118438"	"MAREEA COMTUR S.R.L."	"89845"	"7060"	"0"	"126370"	"3703"	"0"	"5910"	"168"	"0"	"50537"	"1415"	"0"
"10127088"	"97 ELECTRICONST SRL"	"40584"	"0"	"0"	"60226"	"0"	"0"	"2682"	"0"	"0"	"24587"	"0"	"0"
"9665229"	"SPM GAZ SRL"	"33479"	"1719"	"0"	"20342"	"515"	"0"	"938"	"30"	"0"	"7994"	"261"	"0"
"11052552"	"IMPRESSION GRAPHICS ROMANIA S.R.L."	"670754"	"154084"	"0"	"205266"	"48633"	"0"	"1514"	"1712"	"0"	"66377"	"16037"	"0"
"10638988"	"LUCRARI DRUMURI SI PODURI DAMBOVITA SA"	"20604"	"162184"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10659387"	"ZENA SRL"	"83604"	"28588"	"0"	"45253"	"18572"	"0"	"2139"	"748"	"0"	"17502"	"7492"	"0"
"11069813"	"KETON ITALIA S.R.L."	"108313"	"0"	"0"	"218403"	"0"	"0"	"9792"	"0"	"0"	"87226"	"0"	"0"
"11071430"	"AGRO DEVELOPMENT SRL"	"0"	"344313"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10173777"	"ST METAL TRADING SRL"	"54061"	"76"	"0"	"33180"	"115"	"0"	"1542"	"1"	"0"	"13212"	"51"	"0"
"10181613"	"VALEXPRESS LOGISTICS SRL"	"5537"	"0"	"0"	"46187"	"0"	"0"	"2208"	"0"	"0"	"20050"	"0"	"0"
"9730491"	"NEST - C.M. COM SRL"	"93148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10688099"	"UZINSIDER GENERAL CONTRACTOR SA"	"13550"	"0"	"0"	"29432"	"0"	"0"	"1102"	"0"	"0"	"13151"	"0"	"0"
"11110424"	"M.C. SERV TOUR SRL"	"544882"	"251"	"0"	"102724"	"0"	"0"	"4832"	"0"	"0"	"44396"	"0"	"0"
"11117597"	"DGI IMPEX S.R.L."	"54948"	"300"	"0"	"6933"	"0"	"0"	"349"	"0"	"0"	"3753"	"0"	"0"
"10187780"	"DALRO S.A."	"61528"	"0"	"0"	"328"	"0"	"0"	"16"	"0"	"0"	"144"	"0"	"0"
"10698807"	"ENERGOMONTAJ GRUP SRL"	"33357"	"0"	"0"	"110581"	"0"	"0"	"3073"	"0"	"0"	"44254"	"0"	"0"
"10715835"	"MEGA PRESS HOLDINGS SA"	"382434"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10719705"	"ETISS CONFEXIM SRL"	"3145826"	"408729"	"0"	"6642174"	"501184"	"0"	"283615"	"19050"	"0"	"2456834"	"169101"	"0"
"10722433"	"COSADEL SRL"	"71994"	"229"	"0"	"11811"	"113"	"0"	"540"	"2"	"0"	"5137"	"48"	"0"
"10224200"	"ALPHA OMEGA CONFEXIM S.R.L."	"15609"	"0"	"0"	"92584"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"9785462"	"METINO PROD CONS S.R.L."	"226455"	"0"	"0"	"49935"	"0"	"0"	"2342"	"0"	"0"	"21697"	"0"	"0"
"11153328"	"OBADA TRANS S.R.L."	"114425"	"0"	"0"	"21380"	"0"	"0"	"1154"	"0"	"0"	"10402"	"0"	"0"
"10253388"	"TERMO CONFORT SRL"	"484975"	"0"	"0"	"86451"	"0"	"0"	"3748"	"0"	"0"	"37166"	"0"	"0"
"9817750"	"NICBAC PROD S.R.L."	"50612"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"9824545"	"TRANSPORT PRESTARI SERVICII CU UTILAJE TERASIERE MEHEDINTI SA"	"175589"	"1443"	"0"	"29332"	"2856"	"0"	"1339"	"133"	"0"	"11480"	"1259"	"0"
"9833322"	"ALLCARS COM.SERVICE S.R.L."	"59633"	"663"	"0"	"112361"	"0"	"0"	"4743"	"0"	"0"	"39833"	"0"	"0"
"10786429"	"HYDROMATIC SISTEM SRL"	"267307"	"0"	"0"	"88465"	"0"	"0"	"3969"	"0"	"0"	"35505"	"0"	"0"
"11185524"	"VITAL BLUEAQUA SA"	"41144"	"0"	"0"	"59292"	"0"	"0"	"2682"	"0"	"0"	"24778"	"0"	"0"
"11202781"	"MALEXI ONE SRL"	"57299"	"0"	"0"	"5986"	"0"	"0"	"279"	"0"	"0"	"2605"	"0"	"0"
"9850161"	"MAGLIERIE CRISTIAN IMPEX SRL"	"254084"	"109527"	"0"	"3540867"	"388260"	"0"	"125992"	"12277"	"0"	"1049860"	"100746"	"0"
"9872933"	"TIN FACTORY SRL"	"56991"	"27"	"0"	"12308"	"77"	"0"	"567"	"4"	"0"	"5373"	"35"	"0"
"11207061"	"SOUND S S.R.L."	"87975"	"2052"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11209453"	"ROMANIAN CATERING SRL"	"838850"	"26278"	"0"	"25074"	"9345"	"0"	"0"	"384"	"0"	"0"	"3273"	"0"
"11213594"	"HORVATH & VANCSA TRANS S.R.L."	"89755"	"1037"	"0"	"44434"	"405"	"0"	"2047"	"18"	"0"	"19381"	"162"	"0"
"10307186"	"CLUB 2001 INTERNATIONAL SRL"	"146689"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10316370"	"ISATIS S.R.L."	"65265"	"0"	"0"	"88993"	"0"	"0"	"4536"	"0"	"0"	"38943"	"0"	"0"
"9882295"	"CAZARE CANTINE MOTRU S.A."	"15236"	"231"	"0"	"32778"	"33"	"0"	"1527"	"0"	"0"	"12758"	"13"	"0"
"11239802"	"FARMEX COMPANY SRL"	"9601"	"116"	"0"	"28516"	"0"	"0"	"1329"	"0"	"0"	"12098"	"0"	"0"
"11261192"	" OTTO GAZ SRL"	"424422"	"16573"	"0"	"48280"	"5437"	"0"	"2190"	"250"	"0"	"20310"	"2321"	"0"
"11261435"	"BIANCOSPINO SRL"	"49208"	"0"	"0"	"46397"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11262279"	"ALGRUP BUSINESS COMPANY SRL"	"181622"	"23738"	"0"	"73262"	"16879"	"0"	"3405"	"876"	"0"	"30641"	"7860"	"0"
"10334458"	"MERT S.A."	"27426"	"40979"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10347350"	"GRAZIOSA SRL"	"0"	"100534"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"9910557"	"ITALIAN-ROMANIAN INDUSTRIAL DEVELOPMENT ENTERPRISE - IRIDE S.A."	"147742"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10870472"	"OPTI MEDIA SRL"	"280810"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11279327"	"GULIVER PRODCOM SRL"	"99846"	"0"	"0"	"28344"	"0"	"0"	"1338"	"0"	"0"	"12416"	"0"	"0"
"10368973"	"LAZAR & SOHNE SRL"	"6805510"	"4492607"	"9246505"	"311434"	"3701"	"0"	"14436"	"174"	"0"	"124637"	"1511"	"0"
"9952080"	"D P CONSULT S.A."	"145436"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10890801"	"TRANSURB S.A."	"242076"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10896626"	"MAREX PLUS SA"	"147566"	"618"	"0"	"305928"	"4829"	"0"	"14069"	"160"	"0"	"118199"	"1567"	"0"
"10905937"	"CLASIC SRL"	"103581"	"0"	"0"	"4712"	"0"	"0"	"198"	"0"	"0"	"1828"	"0"	"0"
"11291754"	"METALCOMP INTERNATIONAL SRL"	"2872010"	"1350893"	"0"	"151301"	"0"	"0"	"6840"	"0"	"0"	"64890"	"0"	"0"
"11307370"	"BYXAN TRANS SRL"	"191625"	"446"	"0"	"38177"	"216"	"0"	"1739"	"10"	"0"	"15082"	"87"	"0"
"11307540"	"NATUREVO SRL"	"86162"	"0"	"0"	"65589"	"0"	"0"	"3062"	"0"	"0"	"26437"	"0"	"0"
"10391950"	"EUROTRANZIT 2000 S.A."	"15106"	"105"	"0"	"47565"	"258"	"0"	"2158"	"11"	"0"	"18805"	"102"	"0"
"10913921"	"R.M. GENOVA S.R.L."	"958703"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"11319278"	"AGRO EXPERT SRL"	"574860"	"3670"	"0"	"12352"	"0"	"0"	"583"	"0"	"0"	"5380"	"0"	"0"
"11319570"	"TOBIMAR S.R.L."	"465143"	"33140"	"0"	"67947"	"801"	"0"	"3177"	"38"	"0"	"28015"	"346"	"0"
"11337991"	"VALEN EST INDUSTRIES S.R.L."	"149"	"0"	"0"	"44389"	"0"	"0"	"2588"	"0"	"0"	"10922"	"0"	"0"
"11342564"	"ENTIRELY SHIPPING & TRADING S.R.L."	"86030"	"10715"	"0"	"159620"	"20915"	"0"	"6307"	"830"	"0"	"58247"	"7670"	"0"
"10410423"	"ACUTEX SRL"	"29877"	"1696"	"0"	"63076"	"4620"	"0"	"1968"	"211"	"0"	"16934"	"1900"	"0"
"10415382"	"EMON ELECTRIC SA"	"124514"	"525"	"0"	"144139"	"286"	"0"	"3765"	"8"	"0"	"58438"	"117"	"0"
"10010346"	"AMRITA COM SRL"	"76449"	"0"	"0"	"33526"	"97"	"0"	"1470"	"1"	"0"	"13165"	"17"	"0"
"14314402"	"RONS LAND GREEN SRL"	"292935"	"20273"	"0"	"441309"	"37422"	"0"	"20097"	"1651"	"0"	"175976"	"14440"	"0"
"14608076"	"SEKISUI SPR ROMANIA SRL"	"182968"	"5639"	"0"	"0"	"518"	"0"	"0"	"24"	"0"	"0"	"226"	"0"
"14446195"	"MARKETING STRATEGIC SRL"	"125584"	"0"	"0"	"32395"	"0"	"0"	"1531"	"0"	"0"	"13141"	"0"	"0"
"14446535"	"PARTNER PROTECT SECURITY SRL"	"50189"	"0"	"0"	"30887"	"0"	"0"	"1418"	"0"	"0"	"13417"	"0"	"0"
"14446713"	"CAMION LOGISTIC SRL"	"65545"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14449744"	"ABENOR INTERIM SRL"	"761749"	"393098"	"0"	"76217"	"5918"	"0"	"3610"	"265"	"0"	"32925"	"2380"	"0"
"14451019"	"INSTAL EXPERT SRL"	"100000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14453265"	"DEBITARE S.R.L."	"285539"	"0"	"0"	"49189"	"0"	"0"	"1256"	"0"	"0"	"19928"	"0"	"0"
"14468274"	"ELECTROCLEM SRL"	"114687"	"3130"	"0"	"37528"	"1911"	"0"	"1713"	"84"	"0"	"14736"	"685"	"0"
"14471164"	"INTERCONSTRUCT CERTEZE SRL"	"143043"	"972"	"0"	"5452"	"998"	"0"	"232"	"37"	"0"	"2370"	"346"	"0"
"14744698"	"ALRO INTERNATIONAL SRL"	"158875"	"0"	"0"	"158361"	"0"	"0"	"7279"	"0"	"0"	"66426"	"0"	"0"
"14745731"	"RĂDUCA ALEX S.R.L."	"1662794"	"465045"	"0"	"1405"	"453"	"0"	"70"	"8"	"0"	"615"	"184"	"0"
"14746737"	"PANIPAT IRIS SA"	"158590"	"4196"	"0"	"294656"	"6149"	"0"	"13294"	"382"	"0"	"122865"	"3232"	"0"
"14753858"	"OFFICE CONSTRUCT SRL"	"280586"	"12556"	"0"	"100783"	"9865"	"0"	"4375"	"418"	"0"	"41544"	"3926"	"0"
"14756986"	"BRITTA TRADING SRL"	"245986"	"0"	"0"	"64164"	"418"	"0"	"2999"	"15"	"0"	"26489"	"167"	"0"
"14757922"	"MIRFO TRADING SA"	"1204334"	"351858"	"0"	"92646"	"20259"	"0"	"1208"	"493"	"0"	"29279"	"7034"	"0"
"14456725"	"GALAXY PROD SRL"	"418514"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14464299"	"GRAMPET SERVICE S.A."	"628863"	"0"	"0"	"28262"	"0"	"0"	"1172"	"0"	"0"	"10997"	"0"	"0"
"14479230"	"FOREST ELECTRO GRUP 2002 SRL"	"239081"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14479842"	"METAL CONF SERV S.R.L."	"190400"	"15488"	"0"	"54788"	"3745"	"0"	"2575"	"143"	"0"	"22516"	"1335"	"0"
"14482325"	"TBI LEASING IFN S.A."	"29670"	"0"	"0"	"49027"	"0"	"0"	"2403"	"0"	"0"	"24079"	"0"	"0"
"14482678"	"CENTRUL MEDICAL MED-AS 2003 SRL"	"116379"	"426"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14762724"	"FORMEX SRL"	"113943"	"10928"	"0"	"16561"	"98"	"0"	"777"	"2"	"0"	"7218"	"41"	"0"
"14774800"	"COMPANION IMPORT-EXPORT SRL"	"845848"	"16462"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14488220"	"TAXI REAL S.R.L."	"34056"	"6733"	"0"	"167002"	"38654"	"0"	"6215"	"676"	"0"	"67746"	"13816"	"0"
"14317824"	"ELECTRIC GROUP S.R.L."	"59699"	"0"	"0"	"20992"	"600"	"0"	"997"	"29"	"0"	"9156"	"256"	"0"
"14321779"	"INSTCOMP CONSTRUCT SRL"	"4083760"	"2302246"	"6175653"	"14220"	"0"	"0"	"615"	"0"	"0"	"5257"	"0"	"0"
"14322197"	"SOCIETATEA BĂIŢA S.A."	"6459804"	"3521944"	"0"	"6267822"	"4104445"	"0"	"195967"	"127646"	"0"	"1820947"	"1049178"	"0"
"14323931"	"SUN AUDIO ELECTRONICS  SRL"	"156600"	"1648"	"0"	"1230"	"3855"	"0"	"58"	"154"	"0"	"538"	"1421"	"0"
"14172456"	"ARWEN PROFESSIONAL SERVICES S.A."	"4538853"	"1242796"	"0"	"447417"	"56026"	"0"	"20829"	"2328"	"0"	"182777"	"20711"	"0"
"14173680"	"""INSTAL-ALL"" SRL"	"108617"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14495295"	"CONART S.A."	"52413"	"2219"	"0"	"0"	"695"	"0"	"0"	"33"	"0"	"0"	"275"	"0"
"14496592"	"OLIN SRL"	"131493"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14625034"	"SHIPYARD ATG GIURGIU SRL"	"173749"	"0"	"0"	"318356"	"0"	"0"	"14922"	"0"	"0"	"130578"	"0"	"0"
"14625654"	"MEGA AUTO S.R.L."	"73699"	"8477"	"0"	"1050"	"137"	"0"	"49"	"3"	"0"	"452"	"60"	"0"
"14626501"	"CENTINIUM DISTRIBUTION SRL"	"130582"	"1370"	"0"	"17843"	"95"	"0"	"809"	"2"	"0"	"6914"	"42"	"0"
"14332522"	"ARA SOFTWARE GROUP SRL"	"363727"	"0"	"0"	"32114"	"0"	"0"	"1606"	"0"	"0"	"14924"	"0"	"0"
"14191350"	"SOCIETATEA AGRICOLA ZIMBRUL S.A"	"20812"	"0"	"0"	"39167"	"0"	"0"	"1781"	"0"	"0"	"15675"	"0"	"0"
"14193777"	"ROMFOOD TRADING SRL"	"95573"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14507381"	"LEMARCO CRISTAL S.R.L."	"556379"	"1846"	"0"	"1026942"	"3560"	"0"	"44863"	"144"	"0"	"433592"	"1312"	"0"
"14508069"	"TIEFBAU SRL"	"419992"	"534671"	"509383"	"24591730"	"13721514"	"37731257"	"1011060"	"559796"	"1546307"	"9340991"	"5172522"	"14287904"
"14509455"	"ALIAT CORPORATION SRL"	"152998"	"9401"	"0"	"11397"	"66"	"0"	"531"	"2"	"0"	"4965"	"27"	"0"
"14628235"	"ROMILEXIM TRADING OILS LIMITED S.R.L."	"620546"	"302486"	"0"	"68314"	"11938"	"0"	"1358"	"218"	"0"	"26750"	"4546"	"0"
"14631192"	"PARALEL SRL"	"60992"	"480"	"0"	"16534"	"140"	"0"	"995"	"20"	"0"	"9305"	"180"	"0"
"14634202"	"GLOBAL DISTRIBUTION GROUP SRL"	"129696"	"1483"	"0"	"18887"	"481"	"0"	"861"	"14"	"0"	"8239"	"208"	"0"
"14344136"	"GENERAL INTERFINISH SRL"	"17561"	"0"	"0"	"31163"	"0"	"0"	"1413"	"0"	"0"	"12117"	"0"	"0"
"14193785"	"ROL ONLINE NETWORK SA"	"50925"	"10986"	"0"	"15827"	"0"	"0"	"752"	"0"	"0"	"6683"	"0"	"0"
"14510387"	"FLODERMA IMPEX SRL"	"826671"	"262711"	"1035523"	"774"	"60"	"0"	"33"	"0"	"0"	"339"	"24"	"0"
"14350308"	"MEDIA IMAGE GROUP SRL"	"103565"	"0"	"0"	"32972"	"0"	"0"	"1594"	"0"	"0"	"14110"	"0"	"0"
"14521289"	"UNITATEA DE EXECUŢIE FORAJE MOTRU SA"	"635043"	"90850"	"0"	"383271"	"26009"	"0"	"15861"	"1071"	"0"	"146501"	"9717"	"0"
"14523158"	"ROM BIL GUARD S.R.L."	"258300"	"17899"	"0"	"568205"	"42152"	"0"	"15821"	"2722"	"0"	"245343"	"9285"	"0"
"14525515"	"PROXIMITY S.R.L."	"49990"	"2293"	"0"	"17682"	"696"	"0"	"312"	"32"	"0"	"2969"	"264"	"0"
"14531223"	"COMPANIA NATIONALA ROMARM S.A. FILIALA SOCIETATEA METROM S.A."	"16213906"	"20188049"	"0"	"2786590"	"6678597"	"0"	"218786"	"838632"	"0"	"1277996"	"2939963"	"0"
"14533534"	"LOTUS MEDICA 2002 SRL"	"35006"	"1734"	"0"	"79024"	"4060"	"0"	"3472"	"178"	"0"	"0"	"0"	"0"
"14659703"	"VATAMANIUC SRL"	"40632"	"2826"	"0"	"9989"	"692"	"0"	"469"	"21"	"0"	"4375"	"303"	"0"
"14663380"	"LITEX IMPEX SRL"	"66358"	"159"	"0"	"19111"	"390"	"0"	"905"	"17"	"0"	"8332"	"167"	"0"
"14665071"	"TIST STAR SRL"	"394084"	"3391"	"0"	"2177"	"533"	"0"	"105"	"20"	"0"	"1761"	"327"	"0"
"14665390"	"ETNO FOLCLOR MEDIA SRL"	"92617"	"0"	"0"	"55128"	"0"	"0"	"2535"	"0"	"0"	"23553"	"0"	"0"
"14668124"	"CLUB ZEXE SRL"	"58379"	"3210"	"0"	"65135"	"714"	"0"	"3064"	"33"	"0"	"28392"	"311"	"0"
"14373832"	"SOCIETATEA ""UZINA MECANICĂ SADU"" SA FILIALA A COMPANIEI NAŢIONALE ""ROMARM""  	 S.A."	"9365398"	"8719671"	"0"	"15155890"	"11721166"	"0"	"626451"	"531843"	"0"	"6441444"	"5022330"	"0"
"14374722"	"GLOBAL DESIGN S.R.L."	"187451"	"368"	"0"	"44139"	"463"	"0"	"2038"	"22"	"0"	"18285"	"185"	"0"
"14376146"	"VISIONARIA SRL"	"121437"	"102"	"0"	"20059"	"203"	"0"	"964"	"5"	"0"	"8811"	"88"	"0"
"14232019"	"CALZATURIFICIO TORRE S.R.L."	"144421"	"511"	"0"	"81606"	"0"	"0"	"3784"	"0"	"0"	"32341"	"0"	"0"
"14545458"	"DSE CONSULTING SRL"	"93228"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14668329"	"PETROCONSTRUCT GROUP SRL"	"70266"	"0"	"0"	"18249"	"0"	"0"	"969"	"0"	"0"	"9368"	"0"	"0"
"14676011"	"FIROC INVEST S.R.L."	"48095"	"0"	"0"	"105851"	"0"	"0"	"4059"	"0"	"0"	"42430"	"0"	"0"
"14676356"	"EXER GROUP SRL"	"152187"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14679697"	"ISPAL SRL"	"131547"	"0"	"0"	"65272"	"0"	"0"	"3041"	"0"	"0"	"26020"	"0"	"0"
"14384459"	"AGRIRO SRL"	"161573"	"0"	"0"	"78785"	"0"	"0"	"3627"	"0"	"0"	"31200"	"0"	"0"
"14386840"	"MEDIA FACTORY PRODUCTION S.R.L."	"51779"	"274189"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14388779"	"UNILEM SRL"	"23032"	"0"	"0"	"45036"	"0"	"0"	"2091"	"0"	"0"	"17901"	"0"	"0"
"14249169"	"ASTRA NOVA SECURITY SA"	"160644"	"29863"	"0"	"96328"	"17505"	"0"	"3945"	"677"	"0"	"38326"	"6452"	"0"
"14252261"	"SOMAREST SRL"	"0"	"0"	"0"	"186581"	"0"	"0"	"8786"	"0"	"0"	"74633"	"0"	"0"
"14549301"	"MGC INTERNATIONAL INVESTMENTS SRL"	"23574"	"0"	"0"	"48658"	"0"	"0"	"2259"	"0"	"0"	"19602"	"0"	"0"
"14685770"	"SERVICIUL TRANSPORT VOLUNTARI SRL"	"189188"	"0"	"0"	"145019"	"0"	"0"	"7293"	"0"	"0"	"60420"	"0"	"0"
"14256174"	"R.C.M. S.R.L."	"176293"	"0"	"0"	"407949"	"0"	"0"	"17885"	"0"	"0"	"112142"	"0"	"0"
"14262443"	"DOMINUS CO. SRL"	"2056387"	"732724"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14562084"	"CHAIS SRL"	"97876"	"1038"	"0"	"16193"	"0"	"0"	"710"	"9"	"0"	"6278"	"97"	"0"
"14690237"	"GLOBAL REAL INVEST SRL"	"629854"	"106516"	"0"	"19259"	"1957"	"0"	"894"	"69"	"0"	"8335"	"783"	"0"
"14409499"	"DELCASE SRL"	"76820"	"1976"	"0"	"15"	"0"	"0"	"1"	"0"	"0"	"6"	"0"	"0"
"14412788"	"CASA DESIGN SRL"	"136291"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14413635"	"ART & CRAFT RO SRL"	"154086"	"0"	"0"	"3257"	"67"	"0"	"153"	"0"	"0"	"1422"	"28"	"0"
"14572649"	"AUTOGLOBUS 2000 SRL"	"796960"	"5267"	"0"	"81317"	"2493"	"0"	"3769"	"90"	"0"	"35918"	"941"	"0"
"14574275"	"M&M Militzer & Munch ROMANIA S.R.L."	"171579"	"0"	"0"	"75361"	"0"	"0"	"4391"	"0"	"0"	"40532"	"0"	"0"
"14701700"	"PEAK TOYS SRL"	"467435"	"0"	"0"	"212"	"0"	"0"	"10"	"0"	"0"	"93"	"0"	"0"
"14420888"	"Z SLIMMING CENTERS SRL"	"70297"	"3586"	"0"	"27835"	"0"	"0"	"1193"	"0"	"0"	"10142"	"0"	"0"
"14423850"	"COMPANIA NATIONALA ""ROMARM"" FILIALA UZINA MECANICA BUCURESTI S.A."	"7331324"	"2208449"	"0"	"8160067"	"2431799"	"0"	"306717"	"106261"	"0"	"2930909"	"1192545"	"0"
"14578145"	"ROMQUEST GPN SRL"	"23071"	"317"	"0"	"18022"	"143"	"0"	"856"	"7"	"0"	"7854"	"64"	"0"
"14585053"	"SANIRAL SRL"	"51702"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14588327"	"TRANSPOL SRL"	"150185"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14710237"	"LUBEXPERT ROMANIA SRL"	"130082"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"14713543"	"AVICOD SA"	"448762"	"680"	"0"	"132603"	"0"	"0"	"5891"	"0"	"0"	"53096"	"0"	"0"
"14424790"	"ROWO S.A."	"0"	"0"	"0"	"75748"	"0"	"0"	"3413"	"0"	"0"	"23823"	"0"	"0"
"14592999"	"PRO IN LIFE S.R.L."	"19923"	"1030"	"0"	"40415"	"1795"	"0"	"1551"	"59"	"0"	"17642"	"737"	"0"
"14593668"	"CENTRALA ELECTRICĂ DE TERMOFICARE ARAD S.A. ( C.E.T.ARAD)"	"41334"	"0"	"0"	"197832"	"0"	"0"	"8163"	"0"	"0"	"71216"	"0"	"0"
"14721295"	"DIAMED CENTER SRL"	"71783"	"0"	"0"	"48355"	"0"	"0"	"2045"	"0"	"0"	"21057"	"0"	"0"
"14301259"	"ELFABO IMPEX S.R.L."	"99794"	"64687"	"0"	"0"	"1667"	"0"	"0"	"69"	"0"	"0"	"452"	"0"
"14600285"	"X LAB SOLUTIONS SRL"	"120790"	"0"	"0"	"6896"	"0"	"0"	"327"	"0"	"0"	"3007"	"0"	"0"
